22 500 300,624,659,1448,147,973,33,737,1448,1334,1448,1391,1448,1448,1448,667,1448,977,33,252,702,723,1448,112,1025,33,737,1448,1448,112,1448,1448,61,1448,1448,1448,676,1448,970,33,329,647,622,1448,128,928,33,858,1448,1448,1073,1448,1448,1167,1448,1448,1448,1448,204,1448,1373,33,221,653,608,1438,919,33,818,1448,1448,1448,288,1448,1448,1448,147,1448,1448,1448,1448,191,1448,1373,33,256,766,713,1448,16,1030,33,737,1448,1448,862,1448,1448,804,1448,1448,1448,1361,1448,1276,33,261,798,767,1448,264,1158,33,759,1448,1448,783,1448,1448,856,1448,1448,1448,1338,1448,1335,33,254,525,557,1448,127,1165,33,730,1448,1448,493,1448,1448,775,1448,1448,1448,1229,1448,1303,33,221,483,602,1448,207,1156,33,478,1448,919,1448,1004,1448,1448,1448,218,1448,795,33,192,571,697,1448,468,1324,33,656,1448,1262,1448,1138,1448,1448,1448,418,1448,860,33,138,491,715,1448,345,1202,33,1024,1448,1448,962,1448,1448,910,1448,1448,1448,1448,421,1448,1343,33,99,439,467,1448,131,1171,33,595,1448,495,1448,374,1448,1448,1307,1448,564,33,62,233,397,1119,847,33,781,1448,847,1448,834,1448,1448,1448,291,1448,791,33,110,353,319,1185,924,33,1035,1448,1448,254,1448,1448,247,1448,1448,1448,846,1448,877,33,137,325,343,1238,876,33,1448,1448,687,1448,1448,1448,1448,1448,1130,1448,1448,1448,1448,1448,880,1448,1448,1448,1448,1448,87,1448,1448,595,33,490,670,635,1448,647,1107,33,1448,926,1448,611,1448,659,1448,515,1448,134,33,753,494,588,540,646,33,1448,1448,156,1448,1448,1448,1448,1448,526,1448,1448,1448,1448,370,1448,1448,1448,1448,750,1448,1448,332,33,503,505,1013,1144,677,33,1394,1448,1448,505,1448,1448,1448,1448,1448,1448,1193,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,454,1448,1448,1448,638,33,240,517,966,1100,519,33,222,592,1448,1448,914,1448,1448,1448,1448,1448,1448,363,1448,1448,25,33,59,74,146,1448,252,757,33,1448,297,1448,1448,1448,627,1448,1448,1448,672,1448,1448,1448,115,1448,997,33,75,283,239,232,188,33,1448,1448,655,1448,1448,1448,1448,1448,1448,1448,1128,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,24,1448,1448,1448,1448,1448,1448,1448,420,1448,1448,404,33,128,298,252,280,262,33,959,1448,1448,163,1448,1448,1448,118,1448,1448,30,1329,33,277,528,727,506,530,33,749,1448,1103,1448,1448,1123,1448,1232,1448,50,33,170,570,
23 500 736,502,624,33,1213,1448,1216,1448,1448,1369,1448,1178,1448,19,33,349,568,645,449,508,33,1020,1448,1255,1448,1448,1448,17,1448,1448,27,1448,152,33,194,540,784,583,570,33,1277,1448,1408,1448,1448,1205,1448,1448,309,1448,172,33,318,602,749,556,550,33,1207,1448,1371,1448,1448,1300,1448,1448,350,1448,226,33,248,556,833,687,623,33,1315,1448,1448,38,1448,1448,1448,67,1448,1448,548,1448,227,33,322,553,801,715,732,33,1354,1448,1431,1448,1448,1382,1448,1448,840,1448,140,33,314,509,818,852,751,33,1309,1448,1448,73,1448,1448,1407,1448,1448,978,1448,103,33,307,622,867,1019,682,33,1230,1448,1448,242,1448,1448,1427,1448,1448,1220,1448,91,33,195,576,967,1145,697,33,1160,1448,1448,276,1448,1448,1375,1448,1448,1448,92,1448,155,33,187,596,995,1137,729,33,1032,1448,1448,235,1448,1448,1448,76,1448,1448,1448,357,1448,336,33,210,531,934,1185,623,33,1289,1448,1448,455,1448,1448,1448,360,1448,1448,1448,696,1448,516,33,239,740,1016,1448,96,727,33,896,1448,1448,426,1448,1448,1448,26,1448,1448,1448,837,1448,574,33,155,696,1033,1448,44,770,33,1292,1448,1448,428,1448,1448,1448,18,1448,1448,1448,759,1448,696,33,343,669,1036,1448,30,825,33,962,1448,1448,563,1448,1448,1448,41,1448,1448,1448,1386,1448,732,33,192,587,913,1448,88,818,33,812,1448,966,1448,1448,126,1448,1448,1373,1448,561,33,272,733,1021,1448,300,1073,33,858,1448,1448,55,1448,1448,683,1448,1448,1448,767,1448,849,33,188,638,754,1430,972,33,259,1036,1297,1448,885,1393,33,1448,1325,1448,1448,1448,1448,1448,1448,1448,1448,925,1448,1448,1448,1448,1448,1448,1448,1448,1448,1447,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,189,1448,1448,1448,412,33,601,1448,882,1448,1326,1448,1448,1448,178,1448,964,33,169,475,678,1343,948,33,469,1448,1318,1448,1448,245,1448,1448,1448,950,1448,1169,33,115,561,736,1448,168,1125,33,599,1448,1242,1448,1448,570,1448,1448,1448,802,1448,1284,33,137,586,739,1448,252,1167,33,581,1448,1389,1448,1448,513,1448,1448,1448,945,1448,1448,355,33,138,625,765,1448,314,1429,33,464,1448,1448,76,1448,1448,501,1448,1448,1448,1065,1448,1448,329,33,151,614,842,1448,404,1448,145,33,1448,254,1448,1448,1448,963,1448,1448,1448,1448,574,1448,1448,1448,1448,1448,1190,1448,1448,690,33,211,843,576,954,476,33,340,1001,782,1391,736,33,
24 500 113,360,312,376,204,33,518,1204,1348,1448,952,1304,33,148,328,310,401,273,33,491,1129,1200,1448,709,1319,33,211,472,443,673,463,33,480,1034,1027,1448,707,1303,33,178,429,507,760,468,33,496,1033,1293,1448,510,1175,33,185,450,398,592,425,33,302,747,691,1269,803,33,110,272,269,382,297,33,244,663,696,1274,695,33,89,211,228,390,255,33,358,913,1244,1448,469,912,33,126,314,369,451,287,33,1240,1448,1448,54,1448,1448,457,1448,1448,745,1396,33,829,1448,576,1448,742,1448,954,921,33,1228,1448,1265,1448,1415,1448,883,549,33,936,1448,425,1297,955,209,33,1165,1448,1311,1448,1448,833,1448,1448,652,1326,33,952,1448,490,1448,238,1448,242,458,33,1348,1448,1289,1448,1448,468,1448,1448,199,1020,33,676,1448,279,1448,331,1171,370,33,963,1448,996,1448,1077,1448,518,870,33,390,1158,1204,723,248,33,851,1448,934,1448,520,1448,490,1048,33,509,996,999,782,326,33,1007,1448,1448,291,1448,1448,73,1448,915,910,33,584,1448,128,1411,979,266,33,1100,1448,1448,618,1448,1424,1448,1226,685,33,622,1448,459,1448,66,1127,262,33,1029,1448,1448,216,1448,1128,1448,505,557,33,684,1448,226,1181,762,94,33,955,1448,1099,1448,862,1448,587,634,33,394,1006,876,511,181,33,918,1448,1448,468,1448,1448,918,1448,1448,682,1272,33,487,1448,90,1448,385,1354,388,33,1005,1448,1448,745,1448,1448,966,1448,1448,882,1305,33,528,1448,654,1448,261,1355,424,33,1008,1448,1275,1448,956,1448,302,624,33,622,1348,1227,864,183,33,943,1448,956,1448,656,1385,336,33,647,1407,1263,692,87,33,832,1448,1359,1448,1448,167,1448,1448,117,875,33,511,1213,1447,1107,242,33,1288,1448,1379,1448,1144,1448,1448,417,1448,193,33,804,1245,801,819,293,33,1202,1448,1354,1448,546,1448,149,563,33,815,1234,665,401,144,33,1448,19,1448,1448,126,1448,857,1448,889,955,33,859,1448,301,977,785,324,33,1448,81,1448,1448,240,1448,1202,1448,1031,900,33,729,1448,38,1002,588,209,33,1190,1448,1448,53,1448,974,1448,108,750,33,470,1036,885,562,216,33,1198,1448,1097,1448,1010,1448,649,896,33,457,1114,723,665,327,33,1366,1448,585,1448,932,1448,549,1013,33,532,776,648,666,391,33,1208,1448,506,1448,180,1448,354,995,33,531,663,552,777,423,33,1021,1372,1448,58,1448,400,1140,33,418,442,439,573,400,33,817,1448,
25 500 1448,1448,1448,210,1448,1448,1448,1448,1142,1448,1448,1448,1448,698,1448,1108,33,485,567,590,798,485,33,299,1068,1448,1448,889,1448,1448,1047,1448,210,33,52,170,714,1059,419,33,227,1083,1448,1448,1319,1448,1448,1444,1448,361,33,64,288,977,1329,526,33,285,873,1448,1448,1301,1448,1448,1448,74,1448,325,33,59,128,904,1293,464,33,259,1063,1448,1448,1264,1448,1448,1448,308,1448,331,33,53,187,923,1374,437,33,313,941,1448,1448,1448,90,1448,1448,1448,439,1448,225,33,72,298,904,1448,103,411,33,263,788,1448,1448,1182,1448,1448,1448,543,1448,360,33,61,253,904,1448,20,484,33,266,505,1448,1448,293,1448,1448,1077,1448,23,33,63,245,783,1448,244,503,33,294,1138,1448,1448,1448,14,1448,1448,1448,1010,1448,336,33,76,328,979,1448,380,598,33,246,1038,1448,1448,1448,44,1448,1448,1448,907,1448,353,33,49,153,799,1448,390,680,33,206,1065,1448,1448,1135,1448,1448,1448,458,1448,376,33,59,260,947,1448,473,824,33,244,692,1448,1448,1028,1448,1448,1448,545,1448,330,33,46,125,810,1448,297,881,33,411,915,1448,1448,1284,1448,1448,1448,803,1448,376,33,95,186,953,1448,437,1007,33,173,555,1448,1448,281,1448,1448,1086,1448,96,33,35,158,787,1400,902,33,203,689,1448,1448,711,1448,1448,1218,1448,195,33,37,171,681,1398,795,33,1374,1448,1448,1448,1448,1448,1025,1448,1448,1448,1448,1425,1448,1448,1448,1448,1448,612,1448,1364,33,129,240,1324,1448,467,962,33,208,1448,101,1448,332,1448,1448,1270,1157,33,66,395,469,816,252,33,219,1262,1448,375,1448,1448,1292,915,33,48,250,225,679,171,33,194,1244,1448,348,1448,1448,1125,1067,33,55,157,213,690,105,33,149,1221,1448,447,1448,1448,954,810,33,68,311,415,842,254,33,202,1092,1448,287,1448,1448,1152,832,33,50,322,307,595,97,33,182,1107,1448,400,1448,1448,1203,1047,33,56,183,198,614,165,33,166,1013,1448,204,1448,1448,1188,897,33,42,98,147,573,73,33,205,852,1448,307,1448,1448,1324,963,33,58,407,472,811,270,33,146,1140,1448,273,1448,1448,1118,1058,33,57,310,296,925,194,33,1448,92,1448,1448,1448,1448,519,1448,1448,1448,1448,1003,1448,1448,1448,1448,866,1448,578,33,149,365,1316,1448,306,139,33,309,1047,1448,1448,272,1448,1448,909,584,33,70,298,704,1034,105,33,219,874,1448,1448,182,1448,1448,1121,459,33,77,249,
26 500 800,1149,94,33,269,846,1448,1448,448,1448,1448,1195,466,33,85,226,677,965,83,33,234,995,1448,1448,276,1448,1448,1047,626,33,69,253,542,969,101,33,345,1289,1448,1448,1233,1448,1448,1448,543,759,33,71,252,552,1080,115,33,214,1228,1448,1448,977,1448,1448,1448,450,711,33,72,314,998,1396,121,33,216,1008,1448,1448,606,1448,1448,1448,348,630,33,74,214,702,1257,107,33,219,1123,1448,1448,724,1448,1448,1448,317,589,33,68,185,677,1301,107,33,230,1112,1448,1448,775,1448,1448,1448,416,618,33,72,277,817,1370,127,33,206,1034,1448,1448,928,1448,1448,1448,296,506,33,72,237,843,1439,116,33,113,494,1448,169,1448,896,212,33,1448,230,1448,1448,1448,1448,1448,453,1448,1448,1448,1448,1448,1307,1448,1448,1448,1448,1448,907,1448,1052,33,157,452,1448,1037,1448,1448,775,376,33,63,194,622,998,98,33,152,794,1448,1448,224,1448,1448,1138,442,33,46,183,565,887,82,33,159,701,1448,1446,1448,1448,1278,479,33,45,149,426,847,91,33,1448,1248,1448,1448,1448,1448,574,1448,1448,1448,93,1448,1448,138,1320,33,1100,1403,455,1116,375,33,1448,745,1448,1448,468,1295,1448,483,1087,33,712,902,290,712,310,33,1448,815,1448,1448,842,1448,40,1448,1176,1448,51,33,691,965,294,1198,784,33,1448,942,1448,1448,1238,1448,304,1448,1197,1448,29,33,708,900,266,1299,788,33,1448,752,1448,1448,1051,1448,147,1448,904,924,33,707,930,312,1087,346,33,1448,766,1448,1448,1110,1448,319,1448,593,693,33,736,998,307,895,256,33,1448,589,1448,1448,905,1448,147,1448,385,811,33,695,866,274,877,304,33,1448,557,1448,1448,700,1448,325,1448,412,786,33,744,1085,520,956,378,33,1448,442,1448,1448,923,1448,217,1448,345,744,33,599,876,295,880,356,33,1448,996,1448,1448,1448,1448,1448,38,1448,1448,1448,1448,1448,1448,913,1448,1448,1448,1448,1448,1448,627,1448,983,33,729,1448,54,486,1076,420,33,565,1448,511,1448,946,1448,1448,1448,1401,1448,490,33,101,175,188,1126,592,33,279,1179,1448,564,1448,1448,1448,1448,515,1448,425,33,63,184,211,1286,635,33,157,577,665,1448,1448,1448,797,1448,160,33,69,180,187,1247,639,33,196,658,1173,1448,1448,1448,1184,1448,264,33,71,174,185,1448,16,707,33,201,607,584,1448,1448,1448,1077,1448,340,33,74,182,146,1402,757,33,190,686,1100,1448,1448,1448,1414,1448,362,
27 500 33,72,175,159,1448,137,762,33,196,645,1079,1448,1448,1448,1448,112,1448,449,33,66,204,226,1448,121,797,33,203,647,638,1448,1448,1448,1448,36,1448,517,33,69,178,144,1448,126,855,33,155,606,633,1448,1448,1448,1448,375,1448,500,33,69,173,142,1448,255,884,33,237,535,435,1448,1448,1448,1400,1448,586,33,70,194,134,1448,139,903,33,189,659,474,1448,1448,1448,1448,549,1448,659,33,78,192,217,1448,194,958,33,260,664,807,1448,1448,1448,1448,513,1448,843,33,78,189,162,1448,183,1021,33,233,661,858,1448,1448,1448,1448,402,1448,1028,33,90,191,156,1448,208,1117,33,198,574,573,1448,1448,1448,1448,533,1448,1085,33,83,197,173,1448,276,1150,33,1448,707,1448,1448,1448,1448,527,1448,1448,1448,1448,1448,1160,1448,1448,1448,1448,1448,1448,257,1448,927,33,110,206,357,1448,1448,258,1448,212,33,674,1448,893,1448,1448,125,1448,1448,442,697,33,196,596,657,580,102,33,775,1448,1105,1448,1448,22,1448,1448,1298,796,33,203,791,722,726,116,33,801,1448,1116,1448,1448,138,1448,1448,1389,866,33,244,842,681,794,144,33,726,1448,1196,1448,1431,1448,1448,1224,848,33,241,863,634,856,134,33,729,1448,1258,1448,1397,1448,1448,1230,859,33,215,769,608,698,136,33,1051,1448,1448,608,1448,1448,1108,1448,1448,1448,1448,196,1276,33,317,979,1031,1228,169,33,616,1448,609,1448,746,1448,1448,191,597,33,188,633,562,455,60,33,549,1448,650,1448,854,1448,1448,181,654,33,146,606,687,553,109,33,751,1448,1328,1448,1448,487,1448,1448,1400,829,33,170,756,779,601,154,33,1444,1448,1448,1448,999,1448,1448,1448,1448,61,1448,1448,1448,1279,1448,707,33,182,1061,1226,449,75,33,382,1448,779,1448,1346,1379,196,33,121,609,702,307,79,33,443,1448,702,1448,1446,1377,137,33,125,651,706,302,67,33,499,1448,965,1448,1448,107,1448,88,178,33,173,757,831,386,71,33,477,1448,1030,1448,1448,165,1448,63,167,33,106,626,710,317,73,33,430,1448,858,1448,1448,230,1448,83,155,33,128,721,875,390,74,33,341,1448,778,1448,1277,1432,176,33,99,488,580,322,67,33,392,1448,448,1448,1057,1064,159,33,85,479,560,280,48,33,507,1448,1051,1448,1448,164,1448,163,149,33,108,506,574,267,45,33,1448,1305,1448,1448,1448,1448,1448,166,1448,1448,1448,1448,271,1448,1448,1448,1448,488,1448,1448,275,33,
28 500 450,1425,1214,1382,285,33,1323,1448,1448,1448,721,1448,1448,914,1448,1448,857,1415,33,398,1448,544,1317,1250,329,33,1448,102,1448,1448,1326,1448,1448,379,1448,1448,409,1369,33,654,1403,1191,1034,391,33,1364,1448,1448,1296,1448,1448,249,1448,1448,596,1448,160,33,511,1437,1081,1099,525,33,1448,419,1448,1448,1049,1448,1448,252,1448,1448,823,1448,659,33,684,1219,985,1057,518,33,1448,636,1448,1448,1448,740,1448,1448,1448,778,1448,1448,1448,1271,1448,978,33,1312,1448,573,1448,199,1448,701,1406,33,1448,684,1448,1448,1448,727,1448,1448,1448,931,1448,1448,1448,704,1448,774,33,1448,40,1448,297,1448,320,1448,541,1448,23,33,1448,1146,1448,1448,1448,1448,236,1448,1448,1448,1248,1448,1448,1448,817,1448,1039,33,1448,108,1448,420,1448,437,1448,324,1448,54,33,1448,1448,140,1448,1448,1448,1448,916,1448,1448,1448,1225,1448,1448,1448,1046,1448,1044,33,1448,44,1448,623,1448,206,1448,174,1320,33,1448,1448,595,1448,1448,1448,1448,906,1448,1448,1448,868,1448,1448,1448,198,1448,1101,33,1432,1448,302,1448,98,1426,1174,33,1448,1269,1448,1448,1448,1214,1448,1448,1448,748,1448,1448,1448,89,1448,1318,33,821,1331,1117,1159,1116,33,1448,928,1448,1448,1214,1448,1448,768,1448,1448,367,1448,1377,33,992,1174,878,1195,1018,33,1448,1062,1448,1448,1448,669,1448,1448,1102,1448,1448,922,1448,1448,51,33,1448,43,1448,312,1200,1259,1084,33,1448,1026,1448,1448,1448,252,1448,1448,898,1448,1448,1448,22,1448,1448,286,33,1075,939,690,1228,990,33,1448,1126,1448,1448,1448,1380,1448,1448,1448,821,1448,1448,1448,1448,171,1448,1448,333,33,1185,845,694,1224,1157,33,1448,480,1448,1448,32,1448,895,1448,1013,1448,949,33,739,494,329,621,727,33,1305,1448,1448,939,1448,1448,1448,1448,1030,1448,1448,1448,1448,495,1448,1448,20,33,97,230,671,867,384,33,222,802,1448,281,1448,540,1202,33,68,175,467,503,258,33,277,891,1448,625,1448,971,1397,33,55,228,402,400,259,33,233,841,1448,262,1448,640,1341,33,94,270,523,548,384,33,235,873,1448,172,1448,504,1448,55,33,88,216,444,611,450,33,204,923,1448,268,1448,736,1234,33,89,265,472,623,323,33,251,881,1448,404,1448,453,1278,33,74,281,484,596,333,33,228,826,1448,475,1448,549,1304,33,67,199,624,521,314,33,254,975,1448,682,1448,796,1448,76,33,67,302,533,541,387,33,141,723,1448,59,1448,192,
29 500 1072,33,60,194,446,338,283,33,212,891,1448,420,1448,436,1129,33,56,205,621,360,269,33,204,952,1448,410,1448,226,1217,33,65,287,729,408,387,33,730,1448,399,1448,1448,751,1448,1448,1448,1448,705,1448,1448,545,33,1103,1448,926,1448,1448,1448,495,1448,1448,1448,1448,1448,1448,176,1448,1448,1448,487,33,230,657,960,1219,518,33,102,251,266,736,681,33,257,718,1139,1448,336,905,33,75,158,275,406,142,33,305,848,1448,32,1448,1178,943,33,91,249,257,522,283,33,198,697,1271,1448,764,770,33,98,416,377,576,344,33,202,770,1298,1448,700,1002,33,99,275,304,342,81,33,224,762,1151,1448,543,940,33,98,327,315,472,184,33,276,780,1242,1448,593,1208,33,115,343,370,519,230,33,271,768,1050,1448,591,1034,33,105,392,404,447,192,33,162,613,691,1109,392,33,79,262,260,481,182,33,169,548,600,1202,552,33,75,307,223,486,434,33,1448,683,1448,1448,1448,1448,433,1448,1448,1448,1448,1448,1387,1448,1448,1448,1448,1448,1448,352,1448,1448,257,33,124,229,226,793,444,33,1448,387,1448,1448,1084,1448,1448,1448,1448,1136,1448,1448,1448,1448,1305,1448,830,33,617,1122,1448,673,1448,1448,421,903,33,1448,407,1448,1448,490,1448,1448,1448,1448,111,1448,1448,1448,1448,647,1448,808,33,633,954,1448,752,1448,1448,129,753,33,1317,1448,1448,258,1448,1448,1448,1448,493,1448,1448,1448,1448,942,1448,415,33,559,835,1448,737,1448,1448,266,800,33,1324,1448,1042,1448,1448,1448,1448,133,1448,1448,1448,1448,1189,1448,264,33,602,810,1448,580,1448,1448,236,818,33,1156,1448,944,1448,1448,1448,1448,466,1448,1448,1448,1448,1448,488,1448,372,33,530,773,1448,1066,1448,1448,592,741,33,1057,1448,723,1448,1448,1448,1448,487,1448,1448,1448,1448,1448,351,1448,258,33,483,667,1448,1099,1448,1448,692,721,33,1064,1448,406,1448,1448,1448,1448,100,1448,1448,1448,1448,1448,688,1448,410,33,580,628,1448,980,1448,1448,1056,759,33,1131,1448,607,1448,1448,1448,1328,1448,1448,1448,1448,1448,595,1448,340,33,414,563,1448,881,1448,1448,1086,767,33,1101,1448,366,1448,1448,1448,1145,1448,1448,1448,1448,1448,681,1448,145,33,438,579,1448,552,1448,1448,589,563,33,1050,1448,467,1448,1448,1448,1448,26,1448,1448,1448,1448,1448,542,1354,33,544,542,1448,410,1448,1448,804,545,33,1351,1448,894,1448,1448,1448,1448,358,1448,1448,1448,1448,1448,554,
30 500 1320,33,414,649,1448,645,1448,1448,738,669,33,1061,1448,558,1448,1448,1448,1448,468,1448,1448,1448,1448,1448,681,1448,208,33,393,739,1448,817,1448,1448,813,828,33,1068,1448,571,1448,1448,1448,1448,227,1448,1448,1448,1448,1448,962,1448,201,33,352,608,1448,760,1448,1448,1105,747,33,840,1448,433,1448,1448,1448,1448,16,1448,1448,1448,1448,1448,1448,85,1448,95,33,315,561,1448,715,1448,1448,1266,633,33,910,1448,1448,1448,488,1448,1448,1448,1448,1448,1223,1448,1448,1448,144,1448,267,33,397,822,1448,1374,1448,1448,1448,1278,730,33,394,1397,1448,1448,1448,591,1448,101,792,33,126,310,1448,736,358,282,33,385,1448,28,1448,1448,1420,1448,90,736,33,96,328,1448,538,359,281,33,331,1102,1448,1448,1020,1128,617,33,108,353,1448,516,379,262,33,400,1448,27,1448,1448,1448,146,1448,131,666,33,96,267,1448,238,286,205,33,380,1392,1448,1448,1448,97,1448,110,683,33,113,362,1448,339,349,250,33,326,1098,1448,1448,1098,1224,632,33,72,344,1448,292,326,271,33,291,1071,1448,1448,878,1151,562,33,69,286,1376,258,221,33,403,1159,1448,1448,972,1301,581,33,92,251,1398,268,213,33,843,1448,1448,1253,1448,1448,1109,1448,1448,1283,1448,158,33,171,661,1448,1208,644,373,33,602,1448,1448,207,1448,1448,508,1448,1274,599,33,216,1448,189,1448,463,820,156,33,525,1448,1189,1448,1448,72,1448,746,665,33,394,825,1303,895,227,33,525,1448,877,1448,1009,1448,769,649,33,265,603,774,688,302,33,589,1448,1269,1448,1448,247,1448,605,626,33,286,941,1284,918,262,33,1033,1448,1418,1448,1448,460,1448,1068,850,33,369,931,1136,927,246,33,1073,1448,753,1448,1335,1448,1007,573,33,463,875,1035,472,153,33,521,1448,75,1448,985,1448,588,487,33,194,549,752,686,104,33,685,1448,174,1448,1448,115,1448,800,675,33,153,254,840,667,170,33,359,1182,1448,537,1448,397,567,33,218,583,700,755,159,33,369,1448,252,1448,416,1417,508,33,133,547,352,493,124,33,542,1448,1295,1448,1191,1448,309,718,33,170,944,838,675,215,33,440,1448,1025,1448,790,1448,40,556,33,113,848,752,529,176,33,519,1448,707,1448,359,1374,506,33,107,395,473,409,182,33,403,1448,710,1448,1448,25,1448,359,591,33,205,722,915,615,180,33,693,1448,1448,336,1448,1448,803,1448,1448,231,1001,33,350,1094,857,697,222,33,1448,
31 500 579,1448,1448,1448,1448,45,1448,1448,1448,1448,207,1448,1448,1448,780,1448,400,33,379,968,911,715,326,33,894,1448,790,1448,612,1448,460,671,33,322,785,711,625,202,33,804,1448,600,1448,415,1448,323,682,33,274,699,663,605,233,33,783,1448,716,1448,635,1448,551,704,33,289,676,611,620,199,33,696,1448,498,1448,437,1448,487,645,33,226,655,699,666,194,33,820,1448,667,1448,552,1448,429,595,33,309,763,814,676,196,33,690,1448,674,1448,910,1448,601,597,33,276,766,876,734,190,33,645,1448,797,1448,1074,1448,618,527,33,328,956,977,809,176,33,734,1448,1003,1448,1009,1448,984,566,33,237,820,904,725,171,33,691,1448,913,1448,850,1448,965,652,33,292,840,910,866,187,33,815,1448,1249,1448,1410,1448,1382,635,33,282,950,951,1014,188,33,988,1448,1448,236,1448,1239,1448,1448,26,562,33,251,1109,892,914,183,33,879,1448,1375,1448,1411,1448,1448,143,631,33,367,1126,1090,1186,178,33,756,1448,863,1448,940,1448,1448,272,629,33,266,830,845,1036,172,33,986,1448,1019,1448,1015,1448,1448,25,711,33,347,1171,991,1089,204,33,837,1448,632,1448,992,1448,1359,1013,33,283,769,969,1093,287,33,869,1448,554,1448,803,1448,923,1056,33,321,803,892,887,414,33,929,1448,953,1448,1085,1448,1008,957,33,318,751,848,891,318,33,871,1448,578,1448,1262,1448,1249,937,33,300,754,902,947,321,33,831,1448,421,1448,1186,1448,949,1043,33,291,731,1069,1018,413,33,932,1448,841,1448,1361,1448,984,1014,33,306,712,957,869,457,33,924,1448,803,1448,1218,1448,1013,935,33,327,919,1115,822,335,33,890,1448,1091,1448,1448,55,1448,950,974,33,304,948,984,776,339,33,817,1448,637,1448,1028,1448,945,995,33,298,914,952,884,362,33,605,1110,1160,1218,396,33,1448,1385,1448,1448,1448,1448,1448,741,1448,1448,1448,1448,236,1448,1448,1035,1428,33,895,1448,808,1448,134,903,438,33,279,663,528,364,86,33,838,1448,1448,78,1448,1448,169,1324,353,33,252,610,422,290,93,33,884,1448,1227,1448,1326,1349,339,33,301,521,418,346,120,33,757,1448,1159,1448,1226,1256,414,33,213,553,358,342,123,33,663,1448,705,1448,846,1330,450,33,205,500,397,287,151,33,580,1448,493,1448,714,1386,415,33,165,490,298,278,133,33,755,1448,761,1448,1233,1448,422,388,33,186,542,374,346,104,33,
32 500 523,1448,483,1448,1010,1331,392,33,200,599,497,398,148,33,750,1448,967,1448,1448,512,1448,409,524,33,131,565,301,349,150,33,449,1448,345,1448,738,1419,524,33,145,412,313,342,172,33,548,1448,430,1448,714,1084,468,33,180,525,392,360,162,33,594,1448,568,1448,1398,1448,261,448,33,194,493,431,355,138,33,520,1448,82,1448,653,1165,421,33,160,493,447,380,157,33,498,1448,160,1448,1024,1089,502,33,131,475,277,284,161,33,590,1448,67,1448,1199,1397,539,33,137,330,329,318,203,33,445,1101,1448,363,1146,541,33,187,515,662,332,243,33,698,1448,529,1448,1448,809,1448,1197,724,33,156,504,549,415,241,33,419,1096,1448,621,1448,121,471,33,141,455,516,456,205,33,417,1190,1448,1302,1448,938,720,33,104,330,430,322,191,33,415,1068,1448,907,1448,908,787,33,79,264,384,359,274,33,471,1150,1448,1182,1448,1408,1054,33,112,341,535,589,344,33,363,882,1448,598,1448,1063,802,33,94,331,435,553,311,33,395,996,1448,831,1448,1239,906,33,74,302,435,369,273,33,343,821,1448,367,1448,616,1004,33,63,201,348,311,274,33,1448,288,1448,1448,1448,1448,84,1448,1448,1448,812,1448,1448,1448,1448,253,1448,1012,33,126,1434,1063,563,192,33,153,1448,1448,274,1448,770,960,316,33,79,1198,784,261,88,33,189,1448,1448,929,1448,1378,1260,360,33,77,1380,789,198,74,33,205,1448,1448,900,1448,1184,779,253,33,89,1324,900,270,80,33,125,1448,1448,1104,1448,1262,807,281,33,60,1448,123,1027,138,77,33,273,1448,1448,1432,1448,1448,360,1275,409,33,82,1448,327,1364,268,96,33,145,1448,1448,984,1448,1448,172,700,280,33,42,1410,1135,104,47,33,129,1448,1448,650,1448,1346,695,221,33,46,1055,1231,106,59,33,100,1448,1448,734,1448,1448,346,701,185,33,45,1412,1448,352,127,40,33,93,1448,1448,557,1448,1448,407,521,222,33,48,1448,273,1448,480,123,64,33,83,1448,1448,485,1448,1448,797,569,194,33,39,1448,22,1448,490,88,34,33,75,1448,1448,616,1448,1448,228,537,188,33,37,1397,1448,231,69,34,33,77,1448,1448,337,1448,1448,57,606,162,33,38,1372,1378,91,48,33,196,1448,1448,936,1448,1448,365,872,323,33,58,1448,65,1448,469,133,53,33,102,1448,1448,748,1448,1448,235,561,199,33,47,1448,416,1448,172,112,50,33,80,1448,
